Horário;Conta;Instrumento;Lado;QtdOrdem;QtdExecucaoAtual;QtdExecutadaAcumulada;PrecoExecutado;NotionalOrdem;NotionalExecuçãoAtual;NotionalExecuçãoAcumulada;EnteringTrader
2021-11-22T00:09:14.990;720048195;PETR;V;1.0;1.0;1.0;1.94270853801402;1.94270853801402;1.94270853801402;1.94270853801402;720048195
2021-11-22T00:09:14.990;298833807;PETR;V;10.0;10.0;10.0;1.56241334494728;15.624133449472799;15.624133449472799;15.624133449472799;298833807
2021-11-22T00:09:14.990;298833807;B3SA;C;1.0;1.0;1.0;1.53048908320529;1.53048908320529;1.53048908320529;1.53048908320529;298833807
2021-11-22T00:09:14.990;947370826;ITUB;V;6.0;6.0;6.0;1.51865838956663;9.11195033739978;9.11195033739978;9.11195033739978;947370826
2021-11-22T00:09:14.990;298833807;MGLU;C;1.0;1.0;1.0;1.11446359313444;1.11446359313444;1.11446359313444;1.11446359313444;298833807
2021-11-22T00:09:14.990;98863281;BBAS;V;10.0;10.0;10.0;1.76271888248046;17.627188824804602;17.627188824804602;17.627188824804602;98863281
2021-11-22T00:09:14.990;319679029;MGLU;C;7.0;7.0;7.0;1.53371436660236;10.73600056621652;10.73600056621652;10.73600056621652;319679029
2021-11-22T00:09:14.990;915841834;BBDC;V;6.0;6.0;6.0;1.42224659053221;8.533479543193259;8.533479543193259;8.533479543193259;915841834
2021-11-22T00:09:14.990;922570858;PETR;V;10.0;10.0;10.0;1.21829878458581;12.1829878458581;12.1829878458581;12.1829878458581;922570858
2021-11-22T00:09:14.990;720048195;VALE;V;9.0;9.0;9.0;1.31630428215459;11.84673853939131;11.84673853939131;11.84673853939131;720048195
2021-11-22T00:09:14.990;947370826;BBAS;V;5.0;5.0;5.0;1.65271641894765;8.26358209473825;8.26358209473825;8.26358209473825;947370826
2021-11-22T00:09:14.990;182178199;ABEV;C;9.0;9.0;9.0;1.39080379937787;12.51723419440083;12.51723419440083;12.51723419440083;182178199
2021-11-22T00:09:14.990;720048195;ABEV;V;2.0;2.0;2.0;1.07227062303149;2.14454124606298;2.14454124606298;2.14454124606298;720048195
2021-11-22T00:09:14.990;319679029;PETR;C;10.0;10.0;10.0;1.95358157521533;19.5358157521533;19.5358157521533;19.5358157521533;319679029
2021-11-22T00:09:14.990;853085433;MGLU;V;5.0;5.0;5.0;1.46026082214993;7.30130411074965;7.30130411074965;7.30130411074965;853085433
2021-11-22T00:09:14.990;182178199;PETR;V;1.0;1.0;1.0;1.34722621867912;1.34722621867912;1.34722621867912;1.34722621867912;182178199
2021-11-22T00:09:14.990;947370826;MGLU;V;7.0;7.0;7.0;1.34589239771166;9.42124678398162;9.42124678398162;9.42124678398162;947370826
2021-11-22T00:09:14.990;922570858;B3SA;C;1.0;1.0;1.0;1.67627174117221;1.67627174117221;1.67627174117221;1.67627174117221;922570858
2021-11-22T00:09:14.990;922570858;PETR;C;6.0;6.0;6.0;1.2968265911453;7.7809595468718005;7.7809595468718005;7.7809595468718005;922570858
2021-11-22T00:09:14.990;947370826;BBDC;V;3.0;3.0;3.0;1.2821094772203;3.8463284316609005;3.8463284316609005;3.8463284316609005;947370826
2021-11-22T00:09:14.990;783617353;PETR;V;2.0;2.0;2.0;1.73333588243985;3.4666717648797;3.4666717648797;3.4666717648797;783617353
2021-11-22T00:09:14.990;720048195;PETR;V;9.0;9.0;9.0;1.89877338475481;17.088960462793292;17.088960462793292;17.088960462793292;720048195
2021-11-22T00:09:14.990;720048195;ABEV;C;6.0;6.0;6.0;1.91812047800192;11.508722868011521;11.508722868011521;11.508722868011521;720048195
2021-11-22T00:09:14.990;319679029;MGLU;V;1.0;1.0;1.0;1.95628595268113;1.95628595268113;1.95628595268113;1.95628595268113;319679029
2021-11-22T00:09:14.990;720048195;MGLU;C;7.0;7.0;7.0;1.65587971904977;11.59115803334839;11.59115803334839;11.59115803334839;720048195
2021-11-22T00:09:14.990;853085433;BBDC;V;10.0;10.0;10.0;1.17529110170179;11.7529110170179;11.7529110170179;11.7529110170179;853085433
2021-11-22T00:09:14.990;298833807;BBDC;V;5.0;5.0;5.0;1.9462220794777;9.7311103973885;9.7311103973885;9.7311103973885;298833807
2021-11-22T00:09:14.990;182178199;MGLU;V;6.0;6.0;6.0;1.57318934472462;9.43913606834772;9.43913606834772;9.43913606834772;182178199
2021-11-22T00:09:14.990;720048195;GOLL;V;3.0;3.0;3.0;1.83461904788276;5.50385714364828;5.50385714364828;5.50385714364828;720048195
2021-11-22T00:09:14.990;98863281;MGLU;C;10.0;10.0;10.0;1.8661452819079;18.661452819079003;18.661452819079003;18.661452819079003;98863281
2021-11-22T00:09:14.990;98863281;MGLU;V;2.0;2.0;2.0;1.3358874006824;2.6717748013648;2.6717748013648;2.6717748013648;98863281
2021-11-22T00:09:14.990;98863281;ITUB;C;10.0;10.0;10.0;1.54482531853558;15.4482531853558;15.4482531853558;15.4482531853558;98863281
2021-11-22T00:09:14.990;319679029;ITUB;C;6.0;6.0;6.0;1.82355486444311;10.94132918665866;10.94132918665866;10.94132918665866;319679029
2021-11-22T00:09:14.990;853085433;VALE;V;8.0;8.0;8.0;1.88682697814685;15.0946158251748;15.0946158251748;15.0946158251748;853085433
2021-11-22T00:09:14.990;922570858;ITUB;V;2.0;2.0;2.0;1.684935910788;3.369871821576;3.369871821576;3.369871821576;922570858
2021-11-22T00:09:14.990;720048195;PETR;C;2.0;2.0;2.0;1.06855684277749;2.13711368555498;2.13711368555498;2.13711368555498;720048195
2021-11-22T00:09:14.990;915841834;MGLU;C;8.0;8.0;8.0;1.04692826699189;8.37542613593512;8.37542613593512;8.37542613593512;915841834
2021-11-22T00:09:14.990;853085433;ABEV;V;7.0;7.0;7.0;1.28311021426998;8.98177149988986;8.98177149988986;8.98177149988986;853085433
2021-11-22T00:09:14.990;783617353;ITUB;C;7.0;7.0;7.0;1.58331442324087;11.08320096268609;11.08320096268609;11.08320096268609;783617353
2021-11-22T00:09:14.990;319679029;PETR;V;8.0;8.0;8.0;1.04445962465231;8.35567699721848;8.35567699721848;8.35567699721848;319679029
2021-11-22T00:09:14.990;319679029;EQTL;C;4.0;4.0;4.0;1.03690303674093;4.14761214696372;4.14761214696372;4.14761214696372;319679029
2021-11-22T00:09:14.990;319679029;ITUB;V;4.0;4.0;4.0;1.39727742719937;5.58910970879748;5.58910970879748;5.58910970879748;319679029
2021-11-22T00:09:14.990;98863281;MGLU;C;8.0;8.0;8.0;1.23694994542833;9.89559956342664;9.89559956342664;9.89559956342664;98863281
2021-11-22T00:09:14.990;319679029;GOLL;C;6.0;6.0;6.0;1.94079170722687;11.644750243361221;11.644750243361221;11.644750243361221;319679029
2021-11-22T00:09:14.990;915841834;GOLL;C;5.0;5.0;5.0;1.85672885742243;9.28364428711215;9.28364428711215;9.28364428711215;915841834
2021-11-22T00:09:14.990;783617353;ITUB;V;9.0;9.0;9.0;1.40392787447285;12.63535087025565;12.63535087025565;12.63535087025565;783617353
2021-11-22T00:09:14.990;915841834;ITUB;V;10.0;10.0;10.0;1.92143754164312;19.2143754164312;19.2143754164312;19.2143754164312;915841834
2021-11-22T00:09:14.990;298833807;ABEV;V;9.0;9.0;9.0;1.80396938432346;16.23572445891114;16.23572445891114;16.23572445891114;298833807
2021-11-22T00:09:14.990;720048195;GOLL;V;4.0;4.0;4.0;1.7445884367429;6.9783537469716;6.9783537469716;6.9783537469716;720048195
2021-11-22T00:09:14.990;947370826;GOLL;V;2.0;2.0;2.0;1.533309392715;3.06661878543;3.06661878543;3.06661878543;947370826
2021-11-22T00:09:14.990;853085433;ITUB;V;6.0;6.0;6.0;1.02417580410321;6.14505482461926;6.14505482461926;6.14505482461926;853085433
2021-11-22T00:09:14.990;915841834;EQTL;C;3.0;3.0;3.0;1.30472293521412;3.91416880564236;3.91416880564236;3.91416880564236;915841834
2021-11-22T00:09:14.990;298833807;BBAS;V;5.0;5.0;5.0;1.73172998414294;8.658649920714701;8.658649920714701;8.658649920714701;298833807
2021-11-22T00:09:14.990;947370826;ABEV;C;1.0;1.0;1.0;1.57556834063544;1.57556834063544;1.57556834063544;1.57556834063544;947370826
2021-11-22T00:09:14.990;915841834;PETR;V;8.0;8.0;8.0;1.14632849859694;9.17062798877552;9.17062798877552;9.17062798877552;915841834
2021-11-22T00:09:14.990;98863281;VALE;V;1.0;1.0;1.0;1.67435964694402;1.67435964694402;1.67435964694402;1.67435964694402;98863281
2021-11-22T00:09:14.990;783617353;VALE;C;4.0;4.0;4.0;1.04752583603475;4.190103344139;4.190103344139;4.190103344139;783617353
2021-11-22T00:09:14.990;947370826;EQTL;V;6.0;6.0;6.0;1.76999700371015;10.6199820222609;10.6199820222609;10.6199820222609;947370826
2021-11-22T00:09:14.990;182178199;BBDC;C;10.0;10.0;10.0;1.46419065035807;14.6419065035807;14.6419065035807;14.6419065035807;182178199
2021-11-22T00:09:14.990;720048195;BBDC;V;2.0;2.0;2.0;1.8413298310404;3.6826596620808;3.6826596620808;3.6826596620808;720048195
2021-11-22T00:09:14.990;298833807;VALE;C;6.0;6.0;6.0;1.66649920918908;9.99899525513448;9.99899525513448;9.99899525513448;298833807
2021-11-22T00:09:14.990;947370826;MGLU;V;8.0;8.0;8.0;1.61966391629677;12.95731133037416;12.95731133037416;12.95731133037416;947370826
2021-11-22T00:09:14.990;182178199;PETR;V;1.0;1.0;1.0;1.34137011327966;1.34137011327966;1.34137011327966;1.34137011327966;182178199
2021-11-22T00:09:14.990;853085433;BBDC;C;7.0;7.0;7.0;1.81099651161792;12.67697558132544;12.67697558132544;12.67697558132544;853085433
2021-11-22T00:09:14.990;298833807;B3SA;C;8.0;8.0;8.0;1.68238598841547;13.45908790732376;13.45908790732376;13.45908790732376;298833807
2021-11-22T00:09:14.990;922570858;BBDC;V;1.0;1.0;1.0;1.98278484674838;1.98278484674838;1.98278484674838;1.98278484674838;922570858
2021-11-22T00:09:14.990;947370826;PETR;V;8.0;8.0;8.0;1.33103734772038;10.64829878176304;10.64829878176304;10.64829878176304;947370826
2021-11-22T00:09:14.990;98863281;ITUB;V;4.0;4.0;4.0;1.29515318120448;5.18061272481792;5.18061272481792;5.18061272481792;98863281
2021-11-22T00:09:14.990;298833807;VALE;V;3.0;3.0;3.0;1.65261529805937;4.95784589417811;4.95784589417811;4.95784589417811;298833807
2021-11-22T00:09:14.990;98863281;B3SA;C;5.0;5.0;5.0;1.63347574144296;8.1673787072148;8.1673787072148;8.1673787072148;98863281
2021-11-22T00:09:14.990;947370826;BBDC;C;9.0;9.0;9.0;1.98383501004583;17.85451509041247;17.85451509041247;17.85451509041247;947370826
2021-11-22T00:09:14.990;947370826;BBDC;C;5.0;5.0;5.0;1.20666682457283;6.03333412286415;6.03333412286415;6.03333412286415;947370826
2021-11-22T00:09:14.990;783617353;ITUB;V;4.0;4.0;4.0;1.69296528943868;6.77186115775472;6.77186115775472;6.77186115775472;783617353
2021-11-22T00:09:14.990;98863281;ABEV;C;7.0;7.0;7.0;1.29108111731499;9.03756782120493;9.03756782120493;9.03756782120493;98863281
2021-11-22T00:09:14.990;319679029;ITUB;C;4.0;4.0;4.0;1.10701881641785;4.4280752656714;4.4280752656714;4.4280752656714;319679029
2021-11-22T00:09:14.990;947370826;VALE;V;5.0;5.0;5.0;1.61404089681142;8.0702044840571;8.0702044840571;8.0702044840571;947370826
2021-11-22T00:09:14.990;947370826;EQTL;V;3.0;3.0;3.0;1.23798124531596;3.71394373594788;3.71394373594788;3.71394373594788;947370826
2021-11-22T00:09:14.990;783617353;MGLU;V;7.0;7.0;7.0;1.18516261002146;8.29613827015022;8.29613827015022;8.29613827015022;783617353
2021-11-22T00:09:14.990;922570858;MGLU;C;4.0;4.0;4.0;1.90003791296714;7.60015165186856;7.60015165186856;7.60015165186856;922570858
2021-11-22T00:09:14.990;783617353;VALE;C;10.0;10.0;10.0;1.40532962207023;14.0532962207023;14.0532962207023;14.0532962207023;783617353
2021-11-22T00:09:14.990;915841834;VALE;V;4.0;4.0;4.0;1.73775977980955;6.9510391192382;6.9510391192382;6.9510391192382;915841834
2021-11-22T00:09:14.990;319679029;BBDC;V;5.0;5.0;5.0;1.90136320204802;9.506816010240101;9.506816010240101;9.506816010240101;319679029
2021-11-22T00:09:14.990;783617353;GOLL;C;10.0;10.0;10.0;1.60432441512556;16.0432441512556;16.0432441512556;16.0432441512556;783617353
2021-11-22T00:09:14.990;720048195;MGLU;C;4.0;4.0;4.0;1.71272457100857;6.85089828403428;6.85089828403428;6.85089828403428;720048195
2021-11-22T00:09:14.990;922570858;BBDC;C;10.0;10.0;10.0;1.60969515787826;16.096951578782598;16.096951578782598;16.096951578782598;922570858
2021-11-22T00:09:14.990;98863281;MGLU;V;9.0;9.0;9.0;1.04809830637748;9.43288475739732;9.43288475739732;9.43288475739732;98863281
2021-11-22T00:09:14.990;783617353;MGLU;V;1.0;1.0;1.0;1.08878922581982;1.08878922581982;1.08878922581982;1.08878922581982;783617353
2021-11-22T00:09:14.990;319679029;MGLU;C;4.0;4.0;4.0;1.64213471128641;6.56853884514564;6.56853884514564;6.56853884514564;319679029
2021-11-22T00:09:14.990;720048195;VALE;V;4.0;4.0;4.0;1.55812640414083;6.23250561656332;6.23250561656332;6.23250561656332;720048195
2021-11-22T00:09:14.990;853085433;VALE;V;5.0;5.0;5.0;1.07673001770386;5.3836500885193;5.3836500885193;5.3836500885193;853085433
2021-11-22T00:09:14.990;947370826;B3SA;C;9.0;9.0;9.0;1.03870184643331;9.34831661789979;9.34831661789979;9.34831661789979;947370826
2021-11-22T00:09:14.990;783617353;BBAS;V;6.0;6.0;6.0;1.75304147122129;10.51824882732774;10.51824882732774;10.51824882732774;783617353
2021-11-22T00:09:14.990;720048195;VALE;C;8.0;8.0;8.0;1.93870452043884;15.50963616351072;15.50963616351072;15.50963616351072;720048195
2021-11-22T00:09:14.990;98863281;PETR;V;9.0;9.0;9.0;1.67710783484673;15.09397051362057;15.09397051362057;15.09397051362057;98863281
2021-11-22T00:09:14.990;853085433;ITUB;C;1.0;1.0;1.0;1.51240487489929;1.51240487489929;1.51240487489929;1.51240487489929;853085433
2021-11-22T00:09:14.990;182178199;BBAS;V;8.0;8.0;8.0;1.73129015254983;13.85032122039864;13.85032122039864;13.85032122039864;182178199
2021-11-22T00:09:14.990;319679029;EQTL;C;6.0;6.0;6.0;1.21970477394382;7.31822864366292;7.31822864366292;7.31822864366292;319679029
2021-11-22T00:09:14.990;922570858;MGLU;C;2.0;2.0;2.0;1.84907367479069;3.69814734958138;3.69814734958138;3.69814734958138;922570858
2021-11-22T00:09:14.990;922570858;EQTL;C;2.0;2.0;2.0;1.17744331897594;2.35488663795188;2.35488663795188;2.35488663795188;922570858
2021-11-22T00:09:14.990;182178199;EQTL;C;9.0;9.0;9.0;1.21071534051964;10.89643806467676;10.89643806467676;10.89643806467676;182178199
2021-11-22T00:09:14.990;947370826;EQTL;C;1.0;1.0;1.0;1.52224104797884;1.52224104797884;1.52224104797884;1.52224104797884;947370826
2021-11-22T00:09:14.990;783617353;B3SA;C;5.0;5.0;5.0;1.79869672462481;8.99348362312405;8.99348362312405;8.99348362312405;783617353
2021-11-22T00:09:14.990;182178199;BBAS;V;9.0;9.0;9.0;1.50006604564031;13.50059441076279;13.50059441076279;13.50059441076279;182178199
2021-11-22T00:09:14.990;182178199;EQTL;C;7.0;7.0;7.0;1.11320134699119;7.792409428938331;7.792409428938331;7.792409428938331;182178199
2021-11-22T00:09:14.990;922570858;PETR;C;2.0;2.0;2.0;1.32465573453436;2.64931146906872;2.64931146906872;2.64931146906872;922570858
2021-11-22T00:09:14.990;853085433;ITUB;V;3.0;3.0;3.0;1.08349146485709;3.2504743945712695;3.2504743945712695;3.2504743945712695;853085433
2021-11-22T00:09:14.990;720048195;BBDC;V;4.0;4.0;4.0;1.81743996238571;7.26975984954284;7.26975984954284;7.26975984954284;720048195
2021-11-22T00:09:14.990;783617353;GOLL;C;6.0;6.0;6.0;1.77005340055859;10.62032040335154;10.62032040335154;10.62032040335154;783617353
2021-11-22T00:09:14.990;915841834;B3SA;C;4.0;4.0;4.0;1.91982537585336;7.67930150341344;7.67930150341344;7.67930150341344;915841834
2021-11-22T00:09:14.990;98863281;EQTL;V;8.0;8.0;8.0;1.89405286589064;15.15242292712512;15.15242292712512;15.15242292712512;98863281
2021-11-22T00:09:14.990;319679029;B3SA;C;7.0;7.0;7.0;1.56038785499944;10.92271498499608;10.92271498499608;10.92271498499608;319679029
2021-11-22T00:09:14.990;947370826;B3SA;C;1.0;1.0;1.0;1.37923175396644;1.37923175396644;1.37923175396644;1.37923175396644;947370826
2021-11-22T00:09:14.990;98863281;ITUB;V;10.0;10.0;10.0;1.90018669778515;19.0018669778515;19.0018669778515;19.0018669778515;98863281
2021-11-22T00:09:14.990;853085433;ABEV;V;5.0;5.0;5.0;1.9942394861593;9.9711974307965;9.9711974307965;9.9711974307965;853085433
2021-11-22T00:09:14.990;783617353;PETR;V;3.0;3.0;3.0;1.85786069597297;5.5735820879189095;5.5735820879189095;5.5735820879189095;783617353
2021-11-22T00:09:14.990;853085433;PETR;V;8.0;8.0;8.0;1.14835514590171;9.18684116721368;9.18684116721368;9.18684116721368;853085433
2021-11-22T00:09:14.990;783617353;ITUB;V;6.0;6.0;6.0;1.34895370686592;8.09372224119552;8.09372224119552;8.09372224119552;783617353
2021-11-22T00:09:14.990;915841834;EQTL;C;2.0;2.0;2.0;1.24836081248156;2.49672162496312;2.49672162496312;2.49672162496312;915841834
2021-11-22T00:09:14.990;182178199;ABEV;V;4.0;4.0;4.0;1.64355251694086;6.57421006776344;6.57421006776344;6.57421006776344;182178199
2021-11-22T00:09:14.990;947370826;BBAS;V;1.0;1.0;1.0;1.99809898741959;1.99809898741959;1.99809898741959;1.99809898741959;947370826
2021-11-22T00:09:14.990;947370826;EQTL;V;5.0;5.0;5.0;1.08364690464461;5.41823452322305;5.41823452322305;5.41823452322305;947370826
2021-11-22T00:09:14.990;915841834;ITUB;V;9.0;9.0;9.0;1.41376793756924;12.72391143812316;12.72391143812316;12.72391143812316;915841834
2021-11-22T00:09:14.990;915841834;PETR;C;3.0;3.0;3.0;1.41876190878349;4.25628572635047;4.25628572635047;4.25628572635047;915841834
2021-11-22T00:09:14.990;98863281;MGLU;V;7.0;7.0;7.0;1.83123888968655;12.81867222780585;12.81867222780585;12.81867222780585;98863281
2021-11-22T00:09:14.990;947370826;B3SA;C;6.0;6.0;6.0;1.86250601991967;11.175036119518019;11.175036119518019;11.175036119518019;947370826
2021-11-22T00:09:14.990;947370826;EQTL;V;2.0;2.0;2.0;1.57031999495204;3.14063998990408;3.14063998990408;3.14063998990408;947370826
2021-11-22T00:09:14.990;915841834;B3SA;C;6.0;6.0;6.0;1.0494072008465;6.296443205079001;6.296443205079001;6.296443205079001;915841834
2021-11-22T00:09:14.990;922570858;BBAS;C;3.0;3.0;3.0;1.34056458798551;4.02169376395653;4.02169376395653;4.02169376395653;922570858
2021-11-22T00:09:14.990;915841834;VALE;C;10.0;10.0;10.0;1.06377935956094;10.637793595609399;10.637793595609399;10.637793595609399;915841834
2021-11-22T00:09:14.990;947370826;GOLL;C;2.0;2.0;2.0;1.78633581821235;3.5726716364247;3.5726716364247;3.5726716364247;947370826
2021-11-22T00:09:14.990;915841834;MGLU;C;6.0;6.0;6.0;1.68294830599917;10.09768983599502;10.09768983599502;10.09768983599502;915841834
2021-11-22T00:09:14.990;182178199;MGLU;C;7.0;7.0;7.0;1.94866737542913;13.64067162800391;13.64067162800391;13.64067162800391;182178199
2021-11-22T00:09:14.990;298833807;BBAS;C;4.0;4.0;4.0;1.05915475755106;4.23661903020424;4.23661903020424;4.23661903020424;298833807
2021-11-22T00:09:14.990;319679029;GOLL;V;8.0;8.0;8.0;1.40158648234553;11.21269185876424;11.21269185876424;11.21269185876424;319679029
2021-11-22T00:09:14.990;947370826;GOLL;V;6.0;6.0;6.0;1.43174750368483;8.590485022108979;8.590485022108979;8.590485022108979;947370826
2021-11-22T00:09:14.990;922570858;PETR;C;3.0;3.0;3.0;1.42654755110415;4.27964265331245;4.27964265331245;4.27964265331245;922570858
2021-11-22T00:09:14.990;783617353;PETR;V;5.0;5.0;5.0;1.03800137532601;5.19000687663005;5.19000687663005;5.19000687663005;783617353
2021-11-22T00:09:14.990;720048195;ITUB;C;4.0;4.0;4.0;1.73637484063361;6.94549936253444;6.94549936253444;6.94549936253444;720048195
2021-11-22T00:09:14.990;98863281;MGLU;V;1.0;1.0;1.0;1.75043203733944;1.75043203733944;1.75043203733944;1.75043203733944;98863281
2021-11-22T00:09:14.990;947370826;B3SA;V;6.0;6.0;6.0;1.78927353316365;10.7356411989819;10.7356411989819;10.7356411989819;947370826
2021-11-22T00:09:14.990;98863281;VALE;C;3.0;3.0;3.0;1.50614947162658;4.51844841487974;4.51844841487974;4.51844841487974;98863281
2021-11-22T00:09:14.990;298833807;ABEV;C;3.0;3.0;3.0;1.03048536213798;3.09145608641394;3.09145608641394;3.09145608641394;298833807
2021-11-22T00:09:14.990;922570858;ABEV;C;5.0;5.0;5.0;1.93358798720187;9.66793993600935;9.66793993600935;9.66793993600935;922570858
2021-11-22T00:09:14.990;947370826;EQTL;C;10.0;10.0;10.0;1.79057009112879;17.9057009112879;17.9057009112879;17.9057009112879;947370826
2021-11-22T00:09:14.990;947370826;BBDC;C;2.0;2.0;2.0;1.39558759510048;2.79117519020096;2.79117519020096;2.79117519020096;947370826
2021-11-22T00:09:14.990;915841834;EQTL;C;10.0;10.0;10.0;1.79342594289856;17.934259428985598;17.934259428985598;17.934259428985598;915841834
2021-11-22T00:09:14.990;853085433;VALE;C;5.0;5.0;5.0;1.20227208581208;6.0113604290603995;6.0113604290603995;6.0113604290603995;853085433
2021-11-22T00:09:14.990;98863281;GOLL;C;2.0;2.0;2.0;1.66109992736668;3.32219985473336;3.32219985473336;3.32219985473336;98863281
2021-11-22T00:09:14.990;915841834;PETR;C;10.0;10.0;10.0;1.68123769034889;16.8123769034889;16.8123769034889;16.8123769034889;915841834
2021-11-22T00:09:14.990;947370826;B3SA;C;4.0;4.0;4.0;1.92454544524254;7.69818178097016;7.69818178097016;7.69818178097016;947370826
2021-11-22T00:09:14.990;783617353;EQTL;C;7.0;7.0;7.0;1.38277178799615;9.67940251597305;9.67940251597305;9.67940251597305;783617353
2021-11-22T00:09:14.990;922570858;B3SA;V;8.0;8.0;8.0;1.64403941387636;13.15231531101088;13.15231531101088;13.15231531101088;922570858
2021-11-22T00:09:14.990;98863281;GOLL;V;9.0;9.0;9.0;1.87905409383943;16.91148684455487;16.91148684455487;16.91148684455487;98863281
2021-11-22T00:09:14.990;298833807;MGLU;C;7.0;7.0;7.0;1.65388751767773;11.57721262374411;11.57721262374411;11.57721262374411;298833807
2021-11-22T00:09:14.990;922570858;BBAS;V;3.0;3.0;3.0;1.73049354609336;5.19148063828008;5.19148063828008;5.19148063828008;922570858
2021-11-22T00:09:14.990;915841834;BBDC;V;7.0;7.0;7.0;1.73816780977021;12.16717466839147;12.16717466839147;12.16717466839147;915841834
2021-11-22T00:09:14.990;947370826;ABEV;C;4.0;4.0;4.0;1.41209665749194;5.64838662996776;5.64838662996776;5.64838662996776;947370826
2021-11-22T00:09:14.990;298833807;GOLL;C;10.0;10.0;10.0;1.42104989572794;14.2104989572794;14.2104989572794;14.2104989572794;298833807
2021-11-22T00:09:14.990;319679029;ABEV;V;5.0;5.0;5.0;1.09740951556508;5.4870475778254;5.4870475778254;5.4870475778254;319679029
2021-11-22T00:09:14.990;720048195;ITUB;V;7.0;7.0;7.0;1.64556764747559;11.518973532329131;11.518973532329131;11.518973532329131;720048195
2021-11-22T00:09:14.990;720048195;BBAS;C;6.0;6.0;6.0;1.55808653598212;9.34851921589272;9.34851921589272;9.34851921589272;720048195
2021-11-22T00:09:14.990;298833807;ABEV;C;3.0;3.0;3.0;1.39616942192691;4.18850826578073;4.18850826578073;4.18850826578073;298833807
2021-11-22T00:09:14.990;915841834;B3SA;V;10.0;10.0;10.0;1.33733607253689;13.373360725368899;13.373360725368899;13.373360725368899;915841834
2021-11-22T00:09:14.990;783617353;EQTL;C;9.0;9.0;9.0;1.60960410522405;14.48643694701645;14.48643694701645;14.48643694701645;783617353
2021-11-22T00:09:14.990;915841834;ITUB;V;7.0;7.0;7.0;1.89945033712695;13.29615235988865;13.29615235988865;13.29615235988865;915841834
2021-11-22T00:09:14.990;853085433;BBDC;C;1.0;1.0;1.0;1.84066550183707;1.84066550183707;1.84066550183707;1.84066550183707;853085433
2021-11-22T00:09:14.990;947370826;BBAS;V;4.0;4.0;4.0;1.81205349497618;7.24821397990472;7.24821397990472;7.24821397990472;947370826
2021-11-22T00:09:14.990;947370826;BBDC;C;6.0;6.0;6.0;1.84612845022514;11.07677070135084;11.07677070135084;11.07677070135084;947370826
2021-11-22T00:09:14.990;319679029;BBDC;C;10.0;10.0;10.0;1.042274385199;10.422743851989999;10.422743851989999;10.422743851989999;319679029
2021-11-22T00:09:14.990;853085433;B3SA;V;4.0;4.0;4.0;1.13386485838005;4.5354594335202;4.5354594335202;4.5354594335202;853085433
2021-11-22T00:09:14.990;853085433;PETR;V;4.0;4.0;4.0;1.68113986263246;6.72455945052984;6.72455945052984;6.72455945052984;853085433
2021-11-22T00:09:14.990;947370826;GOLL;C;4.0;4.0;4.0;1.09977007755492;4.39908031021968;4.39908031021968;4.39908031021968;947370826
2021-11-22T00:09:14.990;720048195;GOLL;V;10.0;10.0;10.0;1.52846655137419;15.2846655137419;15.2846655137419;15.2846655137419;720048195
2021-11-22T00:09:14.990;298833807;BBDC;V;1.0;1.0;1.0;1.09390931859053;1.09390931859053;1.09390931859053;1.09390931859053;298833807
2021-11-22T00:09:14.990;298833807;MGLU;C;9.0;9.0;9.0;1.76909156095064;15.92182404855576;15.92182404855576;15.92182404855576;298833807
2021-11-22T00:09:14.990;720048195;ITUB;C;5.0;5.0;5.0;1.18055527538769;5.90277637693845;5.90277637693845;5.90277637693845;720048195
2021-11-22T00:09:14.990;182178199;VALE;V;6.0;6.0;6.0;1.06748796925984;6.40492781555904;6.40492781555904;6.40492781555904;182178199
2021-11-22T00:09:14.990;915841834;ABEV;V;1.0;1.0;1.0;1.05398449879072;1.05398449879072;1.05398449879072;1.05398449879072;915841834
2021-11-22T00:09:14.990;182178199;ABEV;V;4.0;4.0;4.0;1.64767747704434;6.59070990817736;6.59070990817736;6.59070990817736;182178199
2021-11-22T00:09:14.990;720048195;ABEV;C;1.0;1.0;1.0;1.60029365065843;1.60029365065843;1.60029365065843;1.60029365065843;720048195
2021-11-22T00:09:14.990;915841834;ITUB;C;1.0;1.0;1.0;1.70094702940638;1.70094702940638;1.70094702940638;1.70094702940638;915841834
2021-11-22T00:09:14.990;853085433;BBAS;C;6.0;6.0;6.0;1.42229661961271;8.53377971767626;8.53377971767626;8.53377971767626;853085433
2021-11-22T00:09:14.990;720048195;EQTL;C;10.0;10.0;10.0;1.09487275610734;10.9487275610734;10.9487275610734;10.9487275610734;720048195
2021-11-22T00:09:14.990;783617353;ITUB;V;4.0;4.0;4.0;1.37650727076808;5.50602908307232;5.50602908307232;5.50602908307232;783617353
2021-11-22T00:09:14.990;319679029;ABEV;C;10.0;10.0;10.0;1.05042839962749;10.5042839962749;10.5042839962749;10.5042839962749;319679029
2021-11-22T00:09:14.990;947370826;ABEV;V;1.0;1.0;1.0;1.59590153375505;1.59590153375505;1.59590153375505;1.59590153375505;947370826
2021-11-22T00:09:14.990;720048195;VALE;V;10.0;10.0;10.0;1.03785009598345;10.3785009598345;10.3785009598345;10.3785009598345;720048195
2021-11-22T00:09:14.990;182178199;GOLL;C;6.0;6.0;6.0;1.0572627105763;6.3435762634578;6.3435762634578;6.3435762634578;182178199
